blockId;channel;programme;blockType_org;blockType_mod;xDate;xTime;ratecard;freeTime;week;timeband;wantedness;bookedness;eqPriceNet;grpTg_01;grpTg_02;grpTg_50;grpTg_98;grpTg_99;positionCode;scheduleInfo
-764892721;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-10;13:00:00;9800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1004;1,0752;1,05;1,0416;1,0416;50;
-764892724;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-10;13:26:00;11700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3414;1,3107;1,28;1,2697;1,2697;50;
-764892729;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-10;13:47:00;12900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2192;1,2096;1,2;1,1904;1,1904;50;
-764892731;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-10;14:00:00;10600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,027;1,0035;0,98;0,9721;0,9721;50;
-764892734;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-10;14:26:00;11000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2785;1,2492;1,22;1,2102;1,2102;50;
-764892739;TVN;SZPITAL;PRE;REGULAR BEFORE;2021-05-10;14:48:00;9500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9956;0,9878;0,98;0,9721;0,9721;50;
-764892741;TVN;SZPITAL /1;MIDDLE;REGULAR MIDDLE;2021-05-10;15:05:00;8800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9327;0,9113;0,89;0,8828;0,8828;50;
-764892744;TVN;SZPITAL /2;MIDDLE;REGULAR MIDDLE;2021-05-10;15:31:00;9400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0165;0,9932;0,97;0,9622;0,9622;50;
-764892749;TVN;LAB;PRE;REGULAR BEFORE;2021-05-10;15:53:00;8500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9144;0,9072;0,9;0,8928;0,8928;50;
-764892751;TVN;LAB /1;MIDDLE;REGULAR MIDDLE;2021-05-10;16:10:00;7800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9746;0,9523;0,93;0,9225;0,9225;50;
-764892754;TVN;LAB /2;MIDDLE;REGULAR MIDDLE;2021-05-10;16:36:00;8100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1737;1,1468;1,12;1,111;1,111;50;
-764892758;TVN;KUCHENNE REWOLUCJE 9;PRE;REGULAR BEFORE;2021-05-10;16:57:00;9000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,148;1,139;1,13;1,1209;1,1209;50;
-764892761;TVN;KUCHENNE REWOLUCJE 9 /1;MIDDLE;REGULAR MIDDLE;2021-05-10;17:10:00;11700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3938;1,3619;1,33;1,3193;1,3193;50;
-764892764;TVN;KUCHENNE REWOLUCJE 9 /2;MIDDLE;REGULAR MIDDLE;2021-05-10;17:36:00;17400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,8864;1,8432;1,8;1,7856;1,7856;50;
-764892769;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-10;17:57:00;14700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,5849;1,5724;1,56;1,5475;1,5475;50;
-764892771;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-10;18:07:00;26000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,7143;2,6521;2,59;2,5692;2,5692;50;
-764892774;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-10;18:37:00;32800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,6575;3,5737;3,49;3,462;3,462;50;
-764892778;TVN;FAKTY;PRE;REGULAR BEFORE;2021-05-10;18:58:00;56000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,588;5,544;5,5;5,456;5,456;50;
-764892779;TVN;UWAGA! KORONAWIRUS /1;POST;SANDWICH AFTER;2021-05-10;19:30:00;63900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;6,0888;5,9494;5,81;5,7635;5,7635;50;
-764892782;TVN;SPORT;PRE;SANDWICH BEFORE;2021-05-10;19:31:00;58300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,6184;5,5742;5,53;5,53;5,53;50;
-764892786;TVN;POGODA;PRE;REGULAR BEFORE;2021-05-10;19:39:00;54800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,4457;5,4028;5,36;5,3171;5,3171;50;
-764892790;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-05-10;19:49:00;48300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,9276;4,8888;4,85;4,8112;4,8112;50;
-764892794;TVN;NA WSPÓLNEJ 19 /1;MIDDLE;SANDWICH AFTER;2021-05-10;20:30:00;44100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,3911;4,2905;4,19;4,1564;4,1564;50;
-764892796;TVN;NA WSPÓLNEJ 19 /2;MIDDLE;SANDWICH BEFORE;2021-05-10;20:37:00;44100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,257;4,2235;4,19;4,19;4,19;50;
-764892800;TVN;MILIONERZY /1;MIDDLE;REGULAR MIDDLE;2021-05-10;21:05:00;33800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,5946;3,5123;3,43;3,4025;3,4025;50;
-764892805;TVN;TOTALNE REMONTY SZELĄGOWSKIEJ  /1;MIDDLE;REGULAR MIDDLE;2021-05-10;21:40:00;37000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,2802;3,2051;3,13;3,1049;3,1049;50;
-764892808;TVN;TOTALNE REMONTY SZELĄGOWSKIEJ  /2;MIDDLE;REGULAR MIDDLE;2021-05-10;22:07:00;25800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,3684;2,3142;2,26;2,2419;2,2419;50;
-764892814;TVN;KRWAWY DIAMENT /1;MIDDLE;REGULAR MIDDLE;2021-05-10;22:49:00;16900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,7816;1,7408;1,7;1,6864;1,6864;50;
-764892817;TVN;KRWAWY DIAMENT /2;MIDDLE;SANDWICH AFTER;2021-05-10;23:40:00;4700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,744;0,727;0,71;0,7043;0,7043;50;
-764892819;TVN;KRWAWY DIAMENT /3;MIDDLE;SANDWICH BEFORE;2021-05-10;23:46:00;4700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,6908;0,6854;0,68;0,68;0,68;50;
-764892821;TVN;KRWAWY DIAMENT /4;MIDDLE;SANDWICH AFTER;2021-05-10;00:39:00;1500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3039;0,2969;0,29;0,2876;0,2876;50;
-764892823;TVN;KRWAWY DIAMENT /5;MIDDLE;SANDWICH BEFORE;2021-05-10;00:47:00;1500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2336;0,2318;0,23;0,23;0,23;50;
-764892827;TVN;CO ZA TYDZIEŃ;PRE;REGULAR BEFORE;2021-05-10;01:23:00;700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2032;0,2016;0,2;0,1984;0,1984;50;
-764892829;TVN;CO ZA TYDZIEŃ /1;MIDDLE;REGULAR MIDDLE;2021-05-10;01:40:00;700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1676;0,1638;0,16;0,1587;0,1587;50;
-764892834;TVN;STRZELEC;PRE;REGULAR BEFORE;2021-05-10;01:53:00;700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1625;0,1612;0,16;0,1587;0,1587;50;
-764892836;TVN;STRZELEC /1;MIDDLE;REGULAR MIDDLE;2021-05-11;02:05:00;1100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1781;0,174;0,17;0,1686;0,1686;50;
-764892839;TVN;STRZELEC /2;MIDDLE;REGULAR MIDDLE;2021-05-11;02:36:00;1100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1362;0,1331;0,13;0,1289;0,1289;50;
-764892844;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-05-11;02:47:00;800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,132;0,131;0,13;0,1289;0,1289;50;
-764892845;TVN;NOC MAGII (TVN);PRE;REGULAR BEFORE;2021-05-11;03:04:00;500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1016;0,1008;0,1;0,0992;0,0992;50;
-764892846;TVN;NOC MAGII (TVN) /1;MIDDLE;REGULAR MIDDLE;2021-05-11;03:45:00;400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0419;0,0409;0,04;0,0396;0,0396;50;
-764892849;TVN;SZPITAL;PRE;REGULAR BEFORE;2021-05-11;04:29:00;800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0711;0,0705;0,07;0,0694;0,0694;50;
-764892851;TVN;SZPITAL /1;MIDDLE;SANDWICH AFTER;2021-05-11;04:45:00;400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0524;0,0512;0,05;0,0496;0,0496;50;
-764892854;TVN;SZPITAL /2;MIDDLE;SANDWICH BEFORE;2021-05-10;05:12:00;800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0609;0,0604;0,06;0,06;0,06;50;
-764892887;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-05-11;05:38:00;500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0406;0,0403;0,04;0,0396;0,0396;50;
-764892889;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-11;05:54:00;1400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0914;0,0907;0,09;0,0892;0,0892;50;
-764892891;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-11;06:10:00;1200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1152;0,1126;0,11;0,1091;0,1091;50;
-764892894;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-11;06:35:00;2100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2305;0,2252;0,22;0,2182;0,2182;50;
-764892899;TVN;KUCHENNE REWOLUCJE 10;PRE;REGULAR BEFORE;2021-05-11;06:54:00;2500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2235;0,2217;0,22;0,2182;0,2182;50;
-764892901;TVN;KUCHENNE REWOLUCJE 10 /1;MIDDLE;REGULAR MIDDLE;2021-05-11;07:10:00;3300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3563;0,3481;0,34;0,3372;0,3372;50;
-764892904;TVN;KUCHENNE REWOLUCJE 10 /2;MIDDLE;REGULAR MIDDLE;2021-05-11;07:36:00;4700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5659;0,5529;0,54;0,5356;0,5356;50;
-764892909;TVN;DZIEŃ DOBRY TVN;PRE;REGULAR BEFORE;2021-05-11;07:58:00;6100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5994;0,5947;0,59;0,5852;0,5852;50;
-764892911;TVN;DZIEŃ DOBRY TVN /1;MIDDLE;REGULAR MIDDLE;2021-05-11;08:15:00;7200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,786;0,768;0,75;0,744;0,744;50;
-764892918;TVN;DZIEŃ DOBRY TVN /2;MIDDLE;REGULAR MIDDLE;2021-05-11;08:44:00;8800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9432;0,9216;0,9;0,8928;0,8928;50;
-764892921;TVN;DZIEŃ DOBRY TVN /3;MIDDLE;REGULAR MIDDLE;2021-05-11;09:15:00;9800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1737;1,1468;1,12;1,111;1,111;50;
-764892928;TVN;DZIEŃ DOBRY TVN /4;MIDDLE;REGULAR MIDDLE;2021-05-11;09:45:00;10600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2156;1,1878;1,16;1,1507;1,1507;50;
-764892931;TVN;DZIEŃ DOBRY TVN /5;MIDDLE;REGULAR MIDDLE;2021-05-11;10:16:00;11400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2785;1,2492;1,22;1,2102;1,2102;50;
-764892938;TVN;DZIEŃ DOBRY TVN /6;MIDDLE;REGULAR MIDDLE;2021-05-11;10:48:00;12700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3204;1,2902;1,26;1,2499;1,2499;50;
-764892946;TVN;DZIEŃ DOBRY TVN /7;POST;REGULAR AFTER;2021-05-11;11:22:00;11300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1984;1,1641;1,07;1,0272;1,0272;50;
-764892951;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-11;11:42:00;6200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7721;0,766;0,76;0,7539;0,7539;50;
-764892953;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-11;11:52:00;5900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7336;0,7168;0,7;0,6944;0,6944;50;
-764892956;TVN;UKRYTA PRAWDA /2;MIDDLE;SANDWICH AFTER;2021-05-11;12:21:00;8400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9117;0,8908;0,87;0,863;0,863;50;
-764892958;TVN;UKRYTA PRAWDA /3;MIDDLE;SANDWICH BEFORE;2021-05-11;12:27:00;8400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,8839;0,8769;0,87;0,87;0,87;50;
-764892962;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-11;12:45:00;8800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9347;0,9273;0,92;0,9126;0,9126;50;
-764892964;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-11;13:00:00;9800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9851;0,9625;0,94;0,9324;0,9324;50;
-764892967;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-11;13:26:00;11700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2156;1,1878;1,16;1,1507;1,1507;50;
-764892972;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-11;13:47:00;12900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2192;1,2096;1,2;1,1904;1,1904;50;
-764892974;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-11;14:00:00;10600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0375;1,0137;0,99;0,982;0,982;50;
-764892977;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-11;14:26:00;11000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1737;1,1468;1,12;1,111;1,111;50;
-764892982;TVN;SZPITAL;PRE;REGULAR BEFORE;2021-05-11;14:47:00;9500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9144;0,9072;0,9;0,8928;0,8928;50;
-764892984;TVN;SZPITAL /1;MIDDLE;REGULAR MIDDLE;2021-05-11;15:05:00;8800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,8698;0,8499;0,83;0,8233;0,8233;50;
-764892987;TVN;SZPITAL /2;MIDDLE;REGULAR MIDDLE;2021-05-11;15:31:00;9400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0375;1,0137;0,99;0,982;0,982;50;
-764892992;TVN;LAB;PRE;REGULAR BEFORE;2021-05-11;15:54:00;8500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,894;0,887;0,88;0,8729;0,8729;50;
-764892994;TVN;LAB /1;MIDDLE;REGULAR MIDDLE;2021-05-11;16:10:00;7800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9536;0,9318;0,91;0,9027;0,9027;50;
-764892997;TVN;LAB /2;MIDDLE;REGULAR MIDDLE;2021-05-11;16:36:00;8100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2156;1,1878;1,16;1,1507;1,1507;50;
-764893001;TVN;KUCHENNE REWOLUCJE 9;PRE;REGULAR BEFORE;2021-05-11;16:55:00;9000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0566;1,0483;1,04;1,0316;1,0316;50;
-764893004;TVN;KUCHENNE REWOLUCJE 9 /1;MIDDLE;REGULAR MIDDLE;2021-05-11;17:10:00;11700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3204;1,2902;1,26;1,2499;1,2499;50;
-764893007;TVN;KUCHENNE REWOLUCJE 9 /2;MIDDLE;REGULAR MIDDLE;2021-05-11;17:35:00;17400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,8025;1,7612;1,72;1,7062;1,7062;50;
-764893012;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-11;17:57:00;14700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,5341;1,522;1,51;1,4979;1,4979;50;
-764893014;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-11;18:07:00;26000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,6304;2,5702;2,51;2,4899;2,4899;50;
-764893017;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-11;18:38:00;32800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,5946;3,5123;3,43;3,4025;3,4025;50;
-764893021;TVN;FAKTY;PRE;REGULAR BEFORE;2021-05-11;18:58:00;56000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,3543;5,3121;5,27;5,2278;5,2278;50;
-764893022;TVN;SZADŹ 2 – PREMIERA PLAYERA /1;POST;SANDWICH AFTER;2021-05-11;19:30:00;63900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;6,0993;5,9596;5,82;5,7734;5,7734;50;
-764893025;TVN;SPORT;PRE;SANDWICH BEFORE;2021-05-11;19:31:00;58300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,6286;5,5843;5,54;5,54;5,54;50;
-764893029;TVN;POGODA;PRE;REGULAR BEFORE;2021-05-11;19:39:00;54800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,466;5,423;5,38;5,3369;5,3369;50;
-764893033;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-05-11;19:49:00;48300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,7955;4,7577;4,72;4,6822;4,6822;50;
-764893037;TVN;NA WSPÓLNEJ 19 /1;MIDDLE;SANDWICH AFTER;2021-05-11;20:30:00;44100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,2444;4,1472;4,05;4,0176;4,0176;50;
-764893039;TVN;NA WSPÓLNEJ 19 /2;MIDDLE;SANDWICH BEFORE;2021-05-11;20:37:00;44100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,1148;4,0824;4,05;4,05;4,05;50;
-764893043;TVN;MILIONERZY /1;MIDDLE;REGULAR MIDDLE;2021-05-11;21:05:00;33800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,5317;3,4508;3,37;3,343;3,343;50;
-764893048;TVN;ŻYWIOŁY SASZY - OGIEŃ /1;MIDDLE;REGULAR MIDDLE;2021-05-11;21:40:00;28900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,9134;2,8467;2,78;2,7577;2,7577;50;
-764893051;TVN;ŻYWIOŁY SASZY - OGIEŃ /2;MIDDLE;REGULAR MIDDLE;2021-05-11;22:10:00;24900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,6619;2,6009;2,54;2,5196;2,5196;50;
-764893057;TVN;KUBA WOJEWÓDZKI 15 /1;MIDDLE;REGULAR MIDDLE;2021-05-11;22:40:00;23700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,2322;2,1811;2,13;2,1129;2,1129;50;
-764893060;TVN;KUBA WOJEWÓDZKI 15 /2;MIDDLE;REGULAR MIDDLE;2021-05-11;23:13:00;23000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,2217;2,1708;2,12;2,103;2,103;50;
-764893065;TVN;SUPERWIZJER;PRE;REGULAR BEFORE;2021-05-11;23:27:00;5000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1379;1,1289;1,12;1,111;1,111;50;
-764893067;TVN;SUPERWIZJER /1;MIDDLE;SANDWICH AFTER;2021-05-11;23:48:00;4700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7126;0,6963;0,68;0,6745;0,6745;50;
-764893072;TVN;PORWANI;PRE;SANDWICH BEFORE;2021-05-11;00:01:00;3200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5181;0,514;0,51;0,51;0,51;50;
-764893074;TVN;PORWANI /1;MIDDLE;REGULAR MIDDLE;2021-05-11;00:12:00;2800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,503;0,4915;0,48;0,4761;0,4761;50;
-764893077;TVN;PORWANI /2;MIDDLE;REGULAR MIDDLE;2021-05-11;00:46:00;1200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,262;0,256;0,25;0,248;0,248;50;
-764893082;TVN;OSZUŚCI;PRE;REGULAR BEFORE;2021-05-11;01:01:00;700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1727;0,1713;0,17;0,1686;0,1686;50;
-764893084;TVN;OSZUŚCI /1;MIDDLE;REGULAR MIDDLE;2021-05-11;01:12:00;100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1467;0,1433;0,14;0,1388;0,1388;50;
-764893087;TVN;OSZUŚCI /2;MIDDLE;REGULAR MIDDLE;2021-05-11;01:41:00;100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1152;0,1126;0,11;0,1091;0,1091;50;
-764893092;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-05-12;02:00:00;400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1016;0,1008;0,1;0,0992;0,0992;50;
-764893093;TVN;NOC MAGII (TVN);PRE;REGULAR BEFORE;2021-05-12;02:19:00;400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1016;0,1008;0,1;0,0992;0,0992;50;
