,blockId,channel,progBefore,progAfter,xDateTime,copyNumber,grp,week,channelGroup,timeband,eqNetPrice,available,progBeforeWeek,progAfterWeek,channelGroup_TVP,timeband_Off,timeband_Peak,week_24,week_25,week_26,week_27,order,bonusCurrent1,grpOpt1,cppOpt1,bannedBy,bannedReason,grpOpt2,cppOpt2,dropable,malusCurrent3,grpOpt3,cppOpt3,time_diff
9396,-767057530,TVN7,UNKNOWN,Ukryta prawda,2023-06-30 07:52:00,1,0.24036457501524255,27,Other,Off,346,0,UNKNOWN|27,Ukryta prawda|27,False,True,False,False,False,False,True,307,0.00013405983644602254,0.0,inf,7646.0,repetition,0.0,inf,1,0.020310863116266877,0.004882011981134253,70872.41926833878,0 days 09:26:00
9409,-767057559,TVN7,Idealna niania 8 /1,Idealna niania 8 /1,2023-06-30 11:12:00,1,0.45375882541675006,27,Other,Off,723,0,Idealna niania 8 /1|27,Idealna niania 8 /1|27,False,True,False,False,False,False,True,390,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.020310863116266877,0.00921623339083765,78448.53416133895,0 days 03:20:00
9421,-767057587,TVN7,Sąd rodzinny /2,Sąd rodzinny /2,2023-06-30 14:21:00,1,0.6204186380050281,27,Other,Off,753,0,Sąd rodzinny /2|27,Sąd rodzinny /2|27,False,True,False,False,False,False,True,130,0.00013405983644602254,0.0,inf,8379.0,repetition,0.0,inf,1,0.020310863116266877,0.012601238031300855,59756.03334605577,0 days 03:09:00
9432,-767057611,TVN7,Rozwód. walka o wszystko /1,Rozwód. walka o wszystko /1,2023-06-30 17:08:00,1,0.61929348972186,27,Other,Off,903,0,Rozwód. walka o wszystko /1|27,Rozwód. walka o wszystko /1|27,False,True,False,False,False,False,True,312,0.00013405983644602254,0.0,inf,9121.0,repetition,0.0,inf,1,0.020310863116266877,0.012578385298535928,71789.81869040897,0 days 02:47:00
9446,-767057645,TVN7,Miłość bez końca /3,Miłość bez końca /3,2023-06-30 22:15:00,1,0.9134327881712987,27,Other,Peak,1573,0,Miłość bez końca /3|27,Miłość bez końca /3|27,False,False,True,False,False,False,True,261,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.011044983425598759,0.010088850005750456,155914.69782020937,0 days 05:07:00
9454,-767057659,TVN7,Amerykański gangster /5,Amerykański gangster /5,2023-07-01 01:15:00,1,0.3138217896369486,27,Other,Off,536,0,Amerykański gangster /5|27,Amerykański gangster /5|27,False,True,False,False,False,False,True,444,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.020310863116266877,0.006373991412217963,84091.73551325631,0 days 03:00:00
9656,29984722,TVP1,UNKNOWN,Leśniczówka - odc. 670,2023-06-05 06:52:00,1,0.3275223886965456,24,TVP,Off,600,0,UNKNOWN|24,Leśniczówka - odc. 670|24,True,True,False,True,False,False,False,304,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.08934789588912587,6715.323220868633,
9663,29984746,TVP1,Ojciec Mateusz - odc. 121 (seria IX odc. 13) - Na ,UNKNOWN,2023-06-05 10:32:00,1,0.9105803692989947,24,TVP,Off,1966,0,Ojciec Mateusz - odc. 121 (seria IX odc. 13) - Na |24,UNKNOWN|24,True,True,False,True,False,False,False,543,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.24840573604324853,7914.4710235584525,0 days 03:40:00
9669,29984762,TVP1,BBC w Jedynce - Wodopój. Afrykańska oaza zwierząt ,UNKNOWN,2023-06-05 12:51:00,1,0.6901441971034347,24,TVP,Off,1333,0,BBC w Jedynce - Wodopój. Afrykańska oaza zwierząt |24,UNKNOWN|24,True,True,False,True,False,False,False,404,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.1882708907830227,7080.223578143303,0 days 02:19:00
9676,29984777,TVP1,Gra słów. Krzyżówka - /646/,UNKNOWN,2023-06-05 15:33:00,1,0.8074483294255996,24,TVP,Off,1433,0,Gra słów. Krzyżówka - /646/|24,UNKNOWN|24,True,True,False,True,False,False,False,238,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.22027138224193094,6505.611330055083,0 days 02:42:00
9682,29984788,TVP1,UNKNOWN,Jaka to melodia? - odc. 4997,2023-06-05 17:51:00,1,1.6108156667758233,24,TVP,Off,3500,0,UNKNOWN|24,Jaka to melodia? - odc. 4997|24,True,True,False,True,False,False,False,548,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.4394294724841114,7964.873134736202,0 days 02:18:00
9709,29984863,TVP1,"Ranczo s.VII - odc. 86 (seria VII, odc. 8) - Droga",UNKNOWN,2023-06-06 08:38:00,1,0.38931180840688906,24,TVP,Off,733,0,"Ranczo s.VII - odc. 86 (seria VII, odc. 8) - Droga|24",UNKNOWN|24,True,True,False,True,False,False,False,349,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.10620400963848035,6901.810981479327,0 days 14:47:00
9719,29984886,TVP1,Natura w Jedynce - Zwierzęta. Sezon 1 - Odc. 8 Ant,UNKNOWN,2023-06-06 12:50:00,1,0.6931859682955518,24,TVP,Off,1333,0,Natura w Jedynce - Zwierzęta. Sezon 1 - Odc. 8 Ant|24,UNKNOWN|24,True,True,False,True,False,False,False,380,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.1891006839976894,7049.154830218847,0 days 04:12:00
9726,29984900,TVP1,Gra słów. Krzyżówka - /647/,UNKNOWN,2023-06-06 15:33:00,1,0.8229312618861923,24,TVP,Off,1433,0,Gra słów. Krzyżówka - /647/|24,UNKNOWN|24,True,True,False,True,False,False,False,218,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.2244951162072725,6383.212357621783,0 days 02:43:00
9758,29984969,TVP1,UNKNOWN,Leśniczówka - odc. 672,2023-06-07 06:52:00,1,0.35353238869654563,24,TVP,Off,600,0,UNKNOWN|24,Leśniczówka - odc. 672|24,True,True,False,True,False,False,False,194,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.09644340707333786,6221.265073554958,0 days 15:19:00
9764,29984989,TVP1,UNKNOWN,"Komisarz Alex - odc. 225 (seria XVIII, odc. 9) - """,2023-06-07 10:25:00,1,0.907461295655152,24,TVP,Off,2000,0,UNKNOWN|24,"Komisarz Alex - odc. 225 (seria XVIII, odc. 9) - ""|24",True,True,False,True,False,False,False,555,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.2475548547697281,8079.0174842677625,0 days 03:33:00
9778,29985023,TVP1,Gra słów. Krzyżówka - /648/,UNKNOWN,2023-06-07 15:32:00,1,0.7831718566482602,24,TVP,Off,1400,0,Gra słów. Krzyżówka - /648/|24,UNKNOWN|24,True,True,False,True,False,False,False,256,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.21364877616331387,6552.810763258644,0 days 05:07:00
9807,30007056,TVP1,UNKNOWN,#Projekt Uniesieni,2023-06-08 06:52:00,1,0.32378238869654563,24,TVP,Off,600,0,UNKNOWN|24,#Projekt Uniesieni|24,True,True,False,True,False,False,False,328,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.08832762630708232,6792.891704278602,0 days 15:20:00
9817,29985153,TVP1,UNKNOWN,Kogel - Mogel,2023-06-08 16:44:00,1,0.9700948111620509,24,TVP,Off,1766,0,UNKNOWN|24,Kogel - Mogel|24,True,True,False,True,False,False,False,294,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.2646412373066645,6673.185244949452,0 days 09:52:00
9844,29985234,TVP1,Wiadomości 08.00,UNKNOWN,2023-06-09 07:57:00,1,0.3760970985517173,24,TVP,Off,666,0,Wiadomości 08.00|24,UNKNOWN|24,True,True,False,True,False,False,False,233,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.10259904533346353,6491.2884699403585,0 days 15:13:00
9859,29985266,TVP1,UNKNOWN,Natura w Jedynce - Zwierzęta. Sezon 1 - Odc. 10 Wi,2023-06-09 13:46:00,1,0.7502513399605774,24,TVP,Off,1333,0,UNKNOWN|24,Natura w Jedynce - Zwierzęta. Sezon 1 - Odc. 10 Wi|24,True,True,False,True,False,False,False,247,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.20466808049443688,6512.984324569519,0 days 05:49:00
9867,29985287,TVP1,UNKNOWN,Dziedzictwo - odc. 46,2023-06-09 16:50:00,1,0.9738971660896367,24,TVP,Off,1800,0,UNKNOWN|24,Dziedzictwo - odc. 46|24,True,True,False,True,False,False,False,318,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.26567851727264025,6775.105561707248,0 days 03:04:00
9890,29985364,TVP1,Rok w ogrodzie Extra,UNKNOWN,2023-06-10 08:01:00,1,0.5980853569935852,24,TVP,Off,1100,0,Rok w ogrodzie Extra|24,UNKNOWN|24,True,True,False,True,False,False,False,310,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.16315729871823917,6741.960112367516,0 days 15:11:00
9897,29985382,TVP1,UNKNOWN,Fascynujący świat - Świat w sieci - Odc. 1 Wstrząs,2023-06-10 11:06:00,1,0.3969447649881672,24,TVP,Off,900,0,UNKNOWN|24,Fascynujący świat - Świat w sieci - Odc. 1 Wstrząs|24,True,True,False,True,False,False,False,570,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.10828627525905182,8311.30258979674,0 days 03:05:00
9902,29985398,TVP1,Okrasa łamie przepisy - Kuchnia na liściach winogr,UNKNOWN,2023-06-10 14:21:00,1,0.373564163334475,24,TVP,Off,766,0,Okrasa łamie przepisy - Kuchnia na liściach winogr|24,UNKNOWN|24,True,True,False,True,False,False,False,530,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.10190806224377391,7516.5789941884495,0 days 03:15:00
9906,29985405,TVP1,Teleexpress,UNKNOWN,2023-06-10 16:53:00,1,1.0390728023009659,24,TVP,Off,1900,0,Teleexpress|24,UNKNOWN|24,True,True,False,True,False,False,False,300,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.2834583886942326,6702.9238709514275,0 days 02:32:00
9927,29985468,TVP1,UNKNOWN,wojsko - polskie.pl - odc. 23/2023,2023-06-11 06:48:00,1,0.2067353094413767,24,TVP,Off,233,0,UNKNOWN|24,wojsko - polskie.pl - odc. 23/2023|24,True,True,False,True,False,False,False,47,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.056397258758662576,4131.40647486189,0 days 13:55:00
9937,29985488,TVP1,Między ziemią a niebem,UNKNOWN,2023-06-11 11:48:00,1,0.4323559379724043,24,TVP,Off,933,0,Między ziemią a niebem|24,UNKNOWN|24,True,True,False,True,False,False,False,541,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.11794642035538859,7910.371482142012,0 days 05:00:00
9948,29985523,TVP1,Wiesz czy nie wiesz? - /2/,UNKNOWN,2023-06-11 17:34:00,1,1.1719803001339637,24,TVP,Off,2133,0,Wiesz czy nie wiesz? - /2/|24,UNKNOWN|24,True,True,False,True,False,False,False,285,0.0,0.0,inf,,,0.0,inf,1,0.27279935348758105,0.3197154681767265,6671.557094700714,0 days 05:46:00
9958,29985672,TVP1,Zapach kobiety,UNKNOWN,2023-06-12 00:06:00,1,0.3166696508144426,25,TVP,Off,666,0,Zapach kobiety|25,UNKNOWN|25,True,True,False,False,True,False,False,533,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.08613874523815722,7731.712345688771,0 days 06:32:00
9966,29985566,TVP1,UNKNOWN,Leśniczówka - odc. 674,2023-06-12 06:52:00,1,0.3275223886965456,25,TVP,Off,600,0,UNKNOWN|25,Leśniczówka - odc. 674|25,True,True,False,False,True,False,False,280,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.08909084759832546,6734.698525994016,0 days 06:46:00
9973,29985590,TVP1,Ojciec Mateusz - odc. 124 (seria X odc. 3) - Rezyd,UNKNOWN,2023-06-12 10:32:00,1,0.9105803692989947,25,TVP,Off,1966,0,Ojciec Mateusz - odc. 124 (seria X odc. 3) - Rezyd|25,UNKNOWN|25,True,True,False,False,True,False,False,544,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.24769108832558803,7937.306155382175,0 days 03:40:00
9979,29985606,TVP1,BBC w Jedynce - Planeta doskonała - Odc. 1 Wulkany,UNKNOWN,2023-06-12 12:51:00,1,0.6901441971034347,25,TVP,Off,1333,0,BBC w Jedynce - Planeta doskonała - Odc. 1 Wulkany|25,UNKNOWN|25,True,True,False,False,True,False,False,376,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.18772924724232531,7100.651707612359,0 days 02:19:00
9986,29985621,TVP1,Gra słów. Krzyżówka - /650/,UNKNOWN,2023-06-12 15:33:00,1,0.8074483294255996,25,TVP,Off,1433,0,Gra słów. Krzyżówka - /650/|25,UNKNOWN|25,True,True,False,False,True,False,False,210,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.219637675295012,6524.3815664832055,0 days 02:42:00
9992,29985632,TVP1,UNKNOWN,Jaka to melodia? - odc. 5003,2023-06-12 17:51:00,1,1.6108156667758233,25,TVP,Off,3500,0,UNKNOWN|25,Jaka to melodia? - odc. 5003|25,True,True,False,False,True,False,False,549,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.438165261461509,7987.853688641769,0 days 02:18:00
10020,29985707,TVP1,"Ranczo s.VII - odc. 90 (seria VII, odc. 12) - Trud",UNKNOWN,2023-06-13 08:37:00,1,0.38931180840688906,25,TVP,Off,733,0,"Ranczo s.VII - odc. 90 (seria VII, odc. 12) - Trud|25",UNKNOWN|25,True,True,False,False,True,False,False,324,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.10589846736597293,6921.724348161114,0 days 14:46:00
10029,29985724,TVP1,UNKNOWN,Agropogoda,2023-06-13 12:33:00,1,0.9298965678817567,25,TVP,Off,1666,0,UNKNOWN|25,Agropogoda|25,True,True,False,False,True,False,False,243,0.0,0.0,inf,10306.0,repetition,0.0,inf,1,0.27201452686298483,0.2529453749438695,6586.402302748956,0 days 03:56:00
10037,29985744,TVP1,Gra słów. Krzyżówka - /651/,UNKNOWN,2023-06-13 15:33:00,1,0.8229312618861923,25,TVP,Off,1433,0,Gra słów. Krzyżówka - /651/|25,UNKNOWN|25,True,True,False,False,True,False,False,190,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.22384925784273166,6401.629443894666,0 days 03:00:00
10069,29985813,TVP1,UNKNOWN,Leśniczówka - odc. 676,2023-06-14 06:52:00,1,0.35353238869654563,25,TVP,Off,600,0,UNKNOWN|25,Leśniczówka - odc. 676|25,True,True,False,False,True,False,False,171,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.0961659454420317,6239.214903384656,0 days 15:19:00
10075,29985833,TVP1,UNKNOWN,"Komisarz Alex - odc. 228 (seria XVIII, odc. 12) - ",2023-06-14 10:25:00,1,0.907461295655152,25,TVP,Off,2000,0,UNKNOWN|25,"Komisarz Alex - odc. 228 (seria XVIII, odc. 12) - |25",True,True,False,False,True,False,False,556,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.24684265498410735,8102.327371777651,0 days 03:33:00
10082,29985853,TVP1,Natura w Jedynce - Zwierzęta. Sezon 2 - Odc. 2 Pin,UNKNOWN,2023-06-14 12:50:00,1,0.6847259682955518,25,TVP,Off,1333,0,Natura w Jedynce - Zwierzęta. Sezon 2 - Odc. 2 Pin|25,UNKNOWN|25,True,True,False,False,True,False,False,401,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.18625541029671366,7156.8390839034855,0 days 02:25:00
10089,29985867,TVP1,Gra słów. Krzyżówka - /652/,UNKNOWN,2023-06-14 15:33:00,1,0.7831718566482602,25,TVP,Off,1400,0,Gra słów. Krzyżówka - /652/|25,UNKNOWN|25,True,True,False,False,True,False,False,234,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.21303412203858188,6571.717181280709,0 days 02:43:00
10109,29985914,TVP1,Uwięzieni,UNKNOWN,2023-06-14 23:21:00,1,0.5335942081300338,25,TVP,Off,1200,0,Uwięzieni|25,UNKNOWN|25,True,True,False,False,True,False,False,565,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.1451453760613202,8267.573053743241,0 days 07:48:00
10122,29985957,TVP1,"Ranczo s.VIII - odc. 92 (seria VIII, odc. 1) - Rad",UNKNOWN,2023-06-15 08:37:00,1,0.397811808406889,25,TVP,Off,733,0,"Ranczo s.VIII - odc. 92 (seria VIII, odc. 1) - Rad|25",UNKNOWN|25,True,True,False,False,True,False,False,293,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.10821059084430829,6773.828645429254,0 days 09:16:00
10132,29985980,TVP1,Natura w Jedynce - Zwierzęta. Sezon 2 - Odc. 3 Gad,UNKNOWN,2023-06-15 12:50:00,1,0.6771618421758487,25,TVP,Off,1300,0,Natura w Jedynce - Zwierzęta. Sezon 2 - Odc. 3 Gad|25,UNKNOWN|25,True,True,False,False,True,False,False,353,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.1841978581091307,7057.628212103293,0 days 04:13:00
10141,29985997,TVP1,UNKNOWN,Dziedzictwo - odc. 50,2023-06-15 16:48:00,1,0.9711148111620511,25,TVP,Off,1766,0,UNKNOWN|25,Dziedzictwo - odc. 50|25,True,True,False,False,True,False,False,264,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.2641573358878822,6685.409640675485,0 days 03:58:00
10170,29986076,TVP1,Wiadomości 08.00,UNKNOWN,2023-06-16 07:57:00,1,0.3760970985517173,25,TVP,Off,666,0,Wiadomości 08.00|25,UNKNOWN|25,True,True,False,False,True,False,False,208,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.10230387431708676,6510.017381509518,0 days 15:09:00
10183,29986108,TVP1,UNKNOWN,Natura w Jedynce - Zwierzęta. Sezon 2 - Odc. 4 Kop,2023-06-16 13:45:00,1,0.7502513399605774,25,TVP,Off,1333,0,UNKNOWN|25,Natura w Jedynce - Zwierzęta. Sezon 2 - Odc. 4 Kop|25,True,True,False,False,True,False,False,217,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.20407926326769682,6531.775833840915,0 days 05:48:00
10191,29986126,TVP1,UNKNOWN,Dziedzictwo - odc. 51,2023-06-16 16:49:00,1,0.9738971660896367,25,TVP,Off,1800,0,UNKNOWN|25,Dziedzictwo - odc. 51|25,True,True,False,False,True,False,False,296,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.2649141768470743,6794.6533531086825,0 days 03:04:00
10218,29986192,TVP1,Rok w ogrodzie Extra,UNKNOWN,2023-06-17 08:01:00,1,0.5980853569935852,25,TVP,Off,1100,0,Rok w ogrodzie Extra|25,UNKNOWN|25,True,True,False,False,True,False,False,290,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.16268790540628947,6761.412271262018,0 days 15:12:00
10225,29986207,TVP1,UNKNOWN,Fascynujący świat - Świat w sieci - Odc. 2 Zwycięz,2023-06-17 11:05:00,1,0.3969447649881672,25,TVP,Off,900,0,UNKNOWN|25,Fascynujący świat - Świat w sieci - Odc. 2 Zwycięz|25,True,True,False,False,True,False,False,571,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.107974742438995,8335.282675098706,0 days 03:04:00
10231,29986221,TVP1,Okrasa łamie przepisy - Kuchnia na ziarnku grochu,UNKNOWN,2023-06-17 14:18:00,1,0.373564163334475,25,TVP,Off,766,0,Okrasa łamie przepisy - Kuchnia na ziarnku grochu|25,UNKNOWN|25,True,True,False,False,True,False,False,531,0.0,0.0,inf,,,0.0,inf,1,0.27201452686298483,0.101614879142394,7538.266112845503,0 days 03:13:00
